##########
# Recording 28623 start
# Format: >Millis Micros AccelX AccelY AccelZ RotX RotY RotZ<
# All multiplied x100000
##########
29318 29318544 903 -366 97436 -13846 -58622 -771935
29322 29322264 1196 146 97680 -13374 -58749 -771904
29325 29326020 1293 -732 98193 -14091 -59017 -771900
29329 29329768 976 -48 97119 -13875 -59029 -771942
29333 29333516 1245 -366 97485 -13956 -59276 -771916
29336 29337248 952 -244 98315 -14068 -59289 -771900
29340 29341000 1440 -732 97949 -14656 -59846 -771933
29343 29344732 1074 -244 97558 -14618 -59848 -771962
29347 29348484 708 24 97949 -14385 -59533 -772123
29351 29352192 1464 -463 97705 -14578 -60064 -772055
29358 29358584 1074 219 96411 -14013 -60065 -772176
29362 29362332 1342 -390 96874 -14226 -60411 -772058
29365 29366072 659 -512 97460 -14477 -59959 -772115
29369 29369800 1074 146 97314 -14077 -60083 -772135
29373 29373544 1245 -48 97314 -13857 -60329 -772068
29376 29377304 1074 561 97924 -12982 -60427 -772008
29380 29381052 1098 97 97387 -12710 -60497 -772092
29384 29384800 634 -732 97582 -13283 -60072 -772144
29387 29388532 1293 -244 97338 -13430 -60364 -772115
29391 29392284 1171 -244 97338 -13416 -60630 -772167
29395 29396784 390 -903 96752 -14239 -59939 -772116
29400 29400516 976 -463 97485 -14548 -60031 -772127
29404 29404244 732 -488 97582 -14749 -59574 -772187
29407 29407968 1342 -146 98144 -14642 -59877 -772092
29411 29411720 634 -830 98486 -15368 -59431 -772020
29415 29415460 756 146 97753 -14951 -59210 -772049
29418 29419188 1562 -244 97094 -14915 -59899 -771983
29422 29422940 1098 -292 98291 -14935 -59919 -771944
29425 29426696 952 -463 96923 -15238 -59868 -771858
29430 29431188 1318 24 96923 -14850 -60223 -771817
29434 29434924 244 488 98291 -13992 -59294 -771855
29437 29438636 1269 244 97900 -13328 -59571 -771941
29442 29442380 1586 -122 96704 -13129 -60219 -771915
29445 29446128 732 -512 97265 -13519 -59805 -771871
29449 29449860 1342 -292 96972 -13606 -60225 -771940
29453 29453608 341 97 96557 -13217 -59426 -771863
29456 29457328 1098 -415 97802 -13514 -59582 -771874
29460 29461076 1171 -561 97094 -13846 -59659 -771992
29464 29464824 659 -903 97753 -14690 -59283 -771957
29468 29469308 805 -146 96582 -14554 -58985 -772096
29472 29473052 1000 -585 98071 -14906 -58939 -772130
29475 29476796 1025 -24 96704 -14642 -59028 -772138
29479 29480540 1196 146 97778 -14199 -59189 -772041
29484 29484284 683 -219 97705 -14172 -58793 -772051
29487 29488020 903 -537 97778 -14535 -58640 -772114
29491 29491752 1123 -244 97558 -14548 -58702 -772110
29495 29495508 1513 -415 98120 -14709 -59331 -772056
29498 29499244 1220 -317 97802 -14834 -59622 -772046
29502 29503004 390 -48 97436 -14486 -58870 -772078
29506 29507476 1000 -585 97973 -14809 -58755 -772013
29510 29511224 952 -24 98046 -14719 -58650 -772070
29514 29514960 610 24 97631 -14490 -58211 -772035
29517 29518672 830 -244 98388 -14519 -58001 -771957
29521 29522416 561 -585 97607 -14992 -57504 -771959
29526 29526148 756 -390 97534 -15294 -57195 -772003
29529 29529876 170 -292 97143 -15351 -56133 -772029
29533 29533612 634 244 97216 -14701 -55655 -771985
29537 29537328 854 -439 97582 -14891 -55625 -771899
29540 29541068 683 -488 98193 -15114 -55370 -771718
29545 29545540 1342 48 97265 -14676 -55820 -771824
29548 29549284 683 -317 97924 -14771 -55598 -771838
29552 29553016 830 -463 97241 -15003 -55451 -771894
29556 29556752 1684 122 97216 -14527 -56372 -771932
29559 29560504 781 -48 97558 -14353 -56155 -771891
29563 29564244 1123 -122 97851 -14199 -56333 -771911
29566 29567996 854 -73 97582 -13976 -56186 -771840
29571 29571740 512 -24 98071 -13670 -55726 -771835
29575 29575456 1098 -97 97729 -13538 -55958 -771837
29578 29579212 1635 -366 96948 -13784 -56727 -771765
29590 29590816 756 -48 97460 -13596 -56530 -771485
29593 29594540 1245 -415 97558 -13811 -56765 -771590
29597 29598288 952 73 97338 -13453 -56702 -771635
29601 29602024 1123 -195 96704 -13446 -56849 -771632
29604 29605768 903 -244 97802 -13492 -56704 -771530
29608 29609504 1904 -366 96752 -13583 -57807 -771587
29613 29613240 1147 -97 97900 -13443 -57993 -771528
29616 29616988 1245 -610 97534 -13860 -58200 -771341
29620 29620744 537 170 97607 -13463 -57648 -771288
29624 29624460 1049 -244 98315 -13455 -57727 -771481
29632 29633048 732 -48 96874 -13107 -57438 -771788
29636 29636788 1074 48 97387 -12872 -57593 -771729
29639 29640528 1391 -73 97558 -12621 -57890 -771853
29643 29644260 732 -488 97167 -12940 -57541 -771832
29647 29647988 1098 -415 96362 -13111 -57719 -771742
29650 29651740 781 73 97582 -12896 -57466 -771790
29655 29655484 610 -170 98095 -12945 -57088 -771782
29659 29659216 927 -122 97143 -12824 -57058 -771742
29662 29662968 1660 -244 97485 -12878 -57879 -771604
29666 29666724 927 -244 96582 -12945 -57764 -771568
29671 29672124 341 -634 96728 -13467 -57162 -771647
29675 29675848 439 -170 97558 -13398 -56476 -771644
29678 29679572 366 -341 98095 -13501 -55738 -771668
29682 29683284 1245 -268 97875 -13545 -56021 -771572
29686 29687040 1098 195 97045 -13011 -56175 -771528
29689 29690788 878 48 96899 -12764 -56096 -771493
29693 29694524 1269 -317 97778 -12932 -56372 -771564
29698 29698268 708 146 97729 -12465 -56042 -771488
29701 29701984 878 -341 97582 -12670 -55947 -771447
29706 29706472 878 -610 97509 -13055 -55855 -771443
29709 29710208 1513 -244 97900 -12947 -56544 -771365
29713 29713948 1171 -732 98486 -13615 -56808 -771362
29717 29717696 1684 -390 97119 -13799 -57681 -771350
29720 29721448 976 -708 97729 -14346 -57612 -771333
29724 29725196 610 268 98168 -13727 -57123 -771335
29728 29728916 1684 -561 97436 -14125 -58005 -771299
29731 29732668 585 -805 97705 -14841 -57430 -771307
29735 29736400 708 -122 97949 -14802 -57145 -771304
29740 29740152 1049 122 96777 -14339 -57263 -771319
29744 29744660 1611 -390 97534 -14498 -57980 -771382
29748 29748416 708 463 97802 -13623 -57681 -771278
29751 29752132 1318 -585 97973 -14047 -58045 -771189
29755 29755888 1196 0 98242 -13752 -58261 -771135
29758 29759476 781 -170 97900 -13739 -58153 -771022
29762 29763220 1635 -439 97607 -14021 -58844 -770975
29766 29766968 512 -366 97412 -14117 -58288 -770789
29769 29770676 830 170 97387 -13567 -58068 -770772
29773 29774408 1464 -146 97436 -13592 -58629 -770756
29777 29778164 1171 -390 97900 -13727 -58877 -770684
29782 29782648 732 -48 97680 -13491 -58674 -770421
29786 29786380 830 -585 96948 -13944 -58509 -770482
29789 29790112 1000 -146 97949 -13830 -58395 -770563
29793 29793876 683 -146 97705 -13742 -58058 -770590
29797 29797620 732 610 97582 -12691 -57766 -770605
29800 29801332 756 -170 97436 -12733 -57650 -770594
29804 29805064 976 244 97900 -12134 -57653 -770619
29808 29808796 927 -708 98120 -12766 -57641 -770657
29811 29812536 756 73 97265 -12514 -57367 -770726
29815 29816252 292 -292 96435 -12624 -56617 -770722
29819 29820724 976 0 96582 -12353 -56756 -770810
29824 29824312 317 24 97241 -12010 -55947 -770659
29827 29828016 781 -1123 97827 -13183 -55724 -770601
29831 29831780 805 -366 97778 -13420 -55589 -770603
29835 29835512 683 -122 97387 -13276 -55250 -770531
29838 29839244 1074 -390 97192 -13434 -55369 -770441
29842 29843000 1977 -195 97290 -13395 -56578 -770419
29846 29846756 512 -48 98510 -13178 -56092 -770461
29849 29850476 1098 -146 97290 -13104 -56216 -770359
29853 29854240 781 439 97290 -12337 -56092 -770374
29857 29858712 854 -366 96118 -12562 -55922 -770291
29861 29862444 1025 -561 97802 -12890 -55951 -770225
29865 29866188 830 -610 97582 -13432 -55794 -770252
29869 29869928 1123 -292 98583 -13634 -56091 -770309
29873 29873684 952 -439 97143 -13870 -56078 -770292
29877 29877432 268 -170 96923 -13749 -55233 -770366
29880 29881160 732 -268 97216 -13885 -54961 -770313
29884 29884892 292 -292 96679 -14044 -54187 -770250
29888 29888616 805 -219 97021 -14040 -54005 -770316
29891 29892360 732 -415 98217 -14314 -53856 -770281
29904 29904904 1269 -537 97582 -14709 -53945 -770268
29907 29908644 390 -97 97558 -14626 -53347 -770248
29912 29912376 1611 -561 98242 -14889 -54150 -770194
29915 29916120 390 -781 97216 -15475 -53549 -770132
29919 29919856 830 -390 96508 -15670 -53338 -770152
29923 29923584 805 195 98095 -15182 -53212 -770126
29926 29927316 1342 -97 98364 -15051 -53831 -770134
29930 29931060 1220 -585 97656 -15430 -54120 -770142
29934 29934812 610 0 98071 -15076 -53732 -770125
29937 29938384 1049 292 96826 -14547 -53864 -770053
29946 29947064 439 -170 97875 -14562 -53228 -769972
29949 29950800 708 170 97412 -14098 -53033 -769966
29954 29954524 1342 97 97827 -13683 -53572 -769940
29958 29958264 1293 -122 97827 -13610 -54020 -770010
29961 29962024 708 97 97216 -13186 -53803 -770091
29965 29965748 878 -488 97582 -13634 -53763 -770120
29969 29969480 1245 -805 98754 -14322 -54236 -770222
29972 29973236 781 -195 98046 -14251 -54105 -770365
29976 29976984 781 -122 97582 -14167 -53900 -770371
29981 29982596 1489 -610 97192 -14669 -54719 -770587
29985 29986340 878 366 97582 -13918 -54696 -770606
29989 29990064 1123 -610 97802 -14403 -54891 -770667
